500,0.007620
1000,0.011017
1500,0.018579
2000,0.038869
2500,0.055049
3000,0.080448
3500,0.101094
4000,0.133243
4500,0.166580
5000,0.226244
5500,0.278329
6000,0.326997
6500,0.403903
7000,0.408202
7500,0.460457
8000,0.524040
8500,0.594567
9000,0.692910
9500,0.772010
10000,0.818733
10500,0.941911
11000,1.014670
11500,1.086590
12000,1.180560
12500,1.284101
13000,1.398093
13500,1.498894
14000,1.611757
14500,1.721338
15000,1.838802
15500,1.962485
16000,2.106803
16500,2.243649
17000,2.373546
17500,2.490253
18000,2.680370
18500,2.840934
19000,2.965531
19500,3.112190
20000,3.293870
20500,3.471037
21000,3.640837
21500,3.838953
22000,3.996591
22500,4.268468
23000,4.394413
23500,4.610513
24000,4.737552
24500,5.005120
25000,5.158565
25500,5.442972
26000,5.696004
26500,5.976663
27000,6.038849
27500,6.263828
28000,6.459995
28500,6.818695
29000,7.063014
29500,7.435237
30000,13.707950
