500,0.033502
1000,0.036753
1500,0.015027
2000,0.031484
2500,0.046067
3000,0.042900
3500,0.050914
4000,0.059383
4500,0.065794
5000,0.080284
5500,0.193316
6000,0.331912
6500,0.154899
7000,0.202465
7500,0.127361
8000,0.131822
8500,0.156014
9000,0.160781
9500,0.171837
10000,0.191090
10500,0.198520
11000,0.211236
11500,0.225676
12000,0.247469
12500,0.294377
13000,0.274910
13500,0.293567
14000,0.313808
14500,0.420060
15000,0.355108
15500,0.385883
16000,0.405750
16500,0.415854
17000,0.444693
17500,0.527473
18000,0.499566
18500,0.528388
19000,0.598751
19500,0.576327
20000,0.596883
20500,0.659337
21000,0.678649
21500,0.681384
22000,0.725700
22500,0.740584
23000,0.822987
23500,0.851805
24000,0.865589
24500,0.906773
25000,0.940916
25500,0.979891
26000,1.014798
26500,1.406959
27000,1.083952
27500,1.940856
28000,1.484064
28500,1.405914
29000,1.553723
29500,1.799828
30000,6.075455
